payment_id,invoice_key,payment_date,amount,payment_method
8226,7489,2024-09-11,354.76,Card
8227,7490,2024-10-16,354.76,Direct Debit
8228,7491,2024-11-14,354.76,Direct Debit
8229,7492,2024-12-13,80.74,Direct Debit
8230,7492,2024-12-21,161.75,Bank Transfer
8231,7493,2023-11-10,590.67,Direct Debit
8232,7494,2023-12-14,89.16,Direct Debit
8233,7494,2023-12-20,42.21,Direct Debit
8234,7494,2023-12-20,93.24,Direct Debit
8235,7495,2024-01-10,590.67,Direct Debit
8236,7496,2024-02-07,590.67,Direct Debit
8237,7497,2024-03-15,590.67,Other
8238,7499,2024-05-11,590.67,Card
8239,7500,2024-06-05,590.67,Card
8240,7501,2024-07-09,590.67,Direct Debit
8241,7502,2024-08-05,590.67,Direct Debit
8242,7503,2024-09-04,590.67,Other
8243,7504,2024-10-04,590.67,Direct Debit
8244,7505,2025-01-19,590.67,Direct Debit
8245,7506,2024-12-03,590.67,Other
8246,7508,2024-11-17,530.36,Direct Debit
8247,7509,2024-12-29,530.36,Bank Transfer
8248,7511,2022-08-20,242.96,Direct Debit
8249,7512,2022-09-19,242.96,Direct Debit
8250,7513,2022-10-23,242.96,Direct Debit
8251,7514,2022-11-21,242.96,Direct Debit
8252,7515,2022-12-19,242.96,Direct Debit
8253,7516,2023-03-01,242.96,Direct Debit
8254,7517,2023-02-19,242.96,Bank Transfer
8255,7518,2023-03-17,242.96,Direct Debit
8256,7519,2023-04-14,242.96,Direct Debit
8257,7520,2023-05-20,110.1,Bank Transfer
8258,7520,2023-05-26,41.41,Bank Transfer
8259,7520,2023-06-03,91.45,Bank Transfer
8260,7521,2023-06-18,242.96,Direct Debit
8261,7522,2023-07-21,242.96,Direct Debit
8262,7523,2023-08-18,242.96,Direct Debit
8263,7524,2023-09-14,242.96,Direct Debit
8264,7525,2023-10-12,242.96,Direct Debit
8265,7526,2023-11-14,242.96,Bank Transfer
8266,7527,2023-12-11,242.96,Direct Debit
8267,7528,2024-01-12,242.96,Bank Transfer
8268,7529,2024-02-07,242.96,Direct Debit
8269,7530,2024-03-12,242.96,Direct Debit
8270,7531,2024-04-07,242.96,Direct Debit
8271,7532,2024-05-12,242.96,Direct Debit
8272,7533,2024-06-14,242.96,Direct Debit
8273,7534,2024-07-10,97.57,Direct Debit
8274,7534,2024-07-16,145.39,Direct Debit
8275,7535,2024-10-04,322.17,Direct Debit
8276,7536,2024-11-12,322.17,Bank Transfer
8277,7537,2024-11-30,322.17,Bank Transfer
8278,7538,2024-12-30,98.89,Direct Debit
8279,7538,2025-01-02,71.95,Direct Debit
8280,7538,2025-01-17,114.37,Bank Transfer
8281,7539,2024-04-12,379.66,Direct Debit
8282,7540,2024-05-10,379.66,Direct Debit
8283,7541,2024-06-15,379.66,Direct Debit
8284,7542,2024-07-10,379.66,Direct Debit
8285,7543,2024-08-15,379.66,Direct Debit
8286,7544,2024-09-09,379.66,Direct Debit
8287,7545,2024-10-15,379.66,Direct Debit
8288,7546,2024-11-14,379.66,Direct Debit
8289,7549,2022-10-29,370.6,Bank Transfer
8290,7550,2022-11-26,56.39,Bank Transfer
8291,7550,2022-12-01,59.52,Direct Debit
8292,7551,2023-01-02,370.6,Direct Debit
8293,7552,2023-01-28,370.6,Direct Debit
8294,7553,2023-02-24,370.6,Direct Debit
8295,7555,2023-04-28,370.6,Bank Transfer
8296,7556,2023-06-02,149.47,Direct Debit
8297,7556,2023-06-11,105.23,Direct Debit
8298,7556,2023-06-08,115.9,Bank Transfer
8299,7557,2023-06-25,370.6,Bank Transfer
8300,7558,2023-07-29,370.6,Bank Transfer
8301,7559,2023-08-31,370.6,Direct Debit
8302,7560,2023-09-23,370.6,Direct Debit
8303,7561,2023-10-23,370.6,Bank Transfer
8304,7562,2023-11-21,138.85,Direct Debit
8305,7562,2023-11-28,231.75,Direct Debit
8306,7563,2023-12-23,370.6,Direct Debit
8307,7564,2024-01-21,370.6,Direct Debit
8308,7565,2024-02-27,146.31,Direct Debit
8309,7565,2024-03-07,224.29,Direct Debit
8310,7566,2024-03-25,370.6,Direct Debit
8311,7567,2024-04-22,370.6,Direct Debit
8312,7568,2024-05-21,370.6,Direct Debit
8313,7569,2024-06-27,103.43,Direct Debit
8314,7569,2024-07-06,174.78,Card
8315,7570,2024-07-17,370.6,Direct Debit
8316,7571,2024-08-20,370.6,Direct Debit
8317,7572,2024-10-03,370.6,Direct Debit
8318,7573,2023-04-16,339.4,Direct Debit
8319,7574,2023-05-17,87.37,Direct Debit
8320,7574,2023-05-20,125.96,Direct Debit
8321,7575,2023-06-14,339.4,Direct Debit
8322,7576,2023-07-14,339.4,Direct Debit
8323,7577,2023-08-20,339.4,Direct Debit
8324,7578,2023-09-15,339.4,Direct Debit
8325,7579,2023-10-13,53.51,Other
8326,7579,2023-10-17,54.38,Direct Debit
8327,7580,2023-11-18,339.4,Direct Debit
8328,7581,2023-12-12,339.4,Direct Debit
8329,7582,2024-01-13,339.4,Direct Debit
8330,7583,2024-02-15,339.4,Direct Debit
8331,7584,2024-03-10,339.4,Direct Debit
8332,7585,2024-04-09,339.4,Direct Debit
8333,7586,2024-05-14,339.4,Direct Debit
8334,7587,2024-06-13,339.4,Direct Debit
8335,7588,2024-07-11,339.4,Card
8336,7589,2024-08-09,339.4,Other
8337,7590,2024-09-04,339.4,Bank Transfer
8338,7591,2024-10-13,339.4,Bank Transfer
8339,7592,2024-11-06,339.4,Direct Debit
8340,7593,2024-12-11,339.4,Bank Transfer
8341,7595,2024-05-15,742.79,Bank Transfer
8342,7596,2024-06-09,742.79,Other
8343,7597,2024-07-14,742.79,Bank Transfer
8344,7598,2024-08-08,742.79,Direct Debit
8345,7599,2024-09-11,742.79,Direct Debit
8346,7600,2024-10-17,742.79,Direct Debit
8347,7601,2024-11-24,742.79,Direct Debit
8348,7602,2024-12-24,742.79,Bank Transfer
8349,7604,2023-12-15,22.48,Direct Debit
8350,7604,2023-12-18,40.48,Direct Debit
8351,7605,2024-01-17,41.86,Direct Debit
8352,7605,2024-01-20,68.36,Direct Debit
8353,7606,2024-02-08,44.52,Direct Debit
8354,7606,2024-02-16,20.32,Bank Transfer
8355,7606,2024-02-24,31.46,Direct Debit
8356,7607,2024-03-07,19.77,Direct Debit
8357,7607,2024-03-17,40.23,Card
8358,7608,2024-04-13,110.22,Direct Debit
8359,7609,2024-05-06,110.22,Direct Debit
8360,7610,2024-06-10,50.56,Bank Transfer
8361,7610,2024-06-18,59.66,Bank Transfer
8362,7611,2024-07-10,110.22,Direct Debit
8363,7612,2024-08-12,110.22,Direct Debit
8364,7613,2024-09-05,110.22,Other
8365,7614,2024-10-13,110.22,Direct Debit
8366,7615,2024-11-03,110.22,Direct Debit
8367,7618,2024-09-13,136.77,Other
8368,7619,2024-10-21,136.77,Direct Debit
8369,7620,2024-11-10,136.77,Direct Debit
8370,7621,2024-12-28,136.77,Direct Debit
8371,7623,2023-06-21,73.8,Direct Debit
8372,7624,2023-07-21,73.8,Direct Debit
8373,7625,2023-08-26,73.8,Direct Debit
8374,7626,2023-09-21,73.8,Direct Debit
8375,7627,2023-10-26,73.8,Direct Debit
8376,7628,2023-11-22,14.36,Direct Debit
8377,7628,2023-11-26,7.55,Direct Debit
8378,7628,2023-12-04,13.79,Direct Debit
8379,7629,2023-12-15,73.8,Bank Transfer
8380,7630,2024-01-16,73.8,Bank Transfer
8381,7631,2024-02-15,73.8,Direct Debit
8382,7632,2024-03-16,73.8,Direct Debit
8383,7633,2024-04-16,73.8,Direct Debit
8384,7634,2024-05-19,73.8,Direct Debit
8385,7635,2024-06-14,73.8,Direct Debit
8386,7636,2024-07-15,73.8,Bank Transfer
8387,7637,2024-08-14,73.8,Direct Debit
8388,7638,2024-09-12,73.8,Direct Debit
8389,7639,2024-10-10,30.27,Direct Debit
8390,7639,2024-10-19,31.54,Card
8391,7640,2024-11-15,73.8,Bank Transfer
8392,7641,2024-12-09,73.8,Direct Debit
8393,7643,2024-06-10,910.85,Direct Debit
8394,7644,2024-07-06,910.85,Direct Debit
8395,7645,2024-08-04,910.85,Direct Debit
8396,7646,2024-09-03,910.85,Bank Transfer
8397,7648,2024-11-06,910.85,Card
8398,7649,2025-02-18,250.29,Direct Debit
8399,7649,2025-02-21,144.65,Direct Debit
8400,7649,2025-03-02,195.8,Direct Debit
8401,7651,2022-08-22,43.55,Direct Debit
8402,7651,2022-08-29,16.74,Direct Debit
8403,7651,2022-09-01,36.78,Direct Debit
8404,7652,2022-09-17,36.84,Direct Debit
8405,7652,2022-09-23,55.65,Direct Debit
8406,7653,2022-10-23,149.81,Bank Transfer
8407,7654,2022-11-22,149.81,Card
8408,7655,2022-12-20,55.3,Direct Debit
8409,7655,2022-12-25,94.51,Direct Debit
8410,7656,2023-01-22,149.81,Bank Transfer
8411,7657,2023-02-21,149.81,Bank Transfer
8412,7658,2023-03-20,149.81,Direct Debit
8413,7659,2023-04-17,149.81,Direct Debit
8414,7660,2023-05-16,149.81,Direct Debit
8415,7661,2023-06-19,149.81,Bank Transfer
8416,7662,2023-07-21,149.81,Direct Debit
8417,7663,2023-08-15,149.81,Bank Transfer
8418,7664,2023-09-18,149.81,Direct Debit
8419,7665,2023-10-17,149.81,Bank Transfer
8420,7666,2023-11-12,149.81,Card
8421,7667,2023-12-18,24.13,Direct Debit
8422,7667,2023-12-24,46.68,Bank Transfer
8423,7668,2024-01-13,149.81,Bank Transfer
8424,7669,2024-02-16,149.81,Direct Debit
8425,7670,2024-03-12,149.81,Direct Debit
8426,7671,2024-04-12,149.81,Direct Debit
8427,7672,2024-05-12,149.81,Direct Debit
8428,7673,2024-06-09,149.81,Bank Transfer
8429,7674,2024-07-13,149.81,Direct Debit
8430,7675,2024-05-01,187.98,Direct Debit
8431,7676,2024-06-04,187.98,Direct Debit
8432,7677,2024-07-03,187.98,Direct Debit
8433,7678,2024-08-04,187.98,Direct Debit
8434,7679,2024-09-01,187.98,Direct Debit
8435,7680,2024-10-05,187.98,Bank Transfer
8436,7681,2024-11-03,87.29,Direct Debit
8437,7681,2024-11-08,100.69,Bank Transfer
8438,7682,2024-12-04,187.98,Direct Debit
8439,7683,2024-12-31,187.98,Direct Debit
8440,7684,2022-11-25,69.05,Direct Debit
8441,7685,2022-12-12,69.05,Bank Transfer
8442,7686,2023-01-10,69.05,Direct Debit
8443,7687,2023-02-15,69.05,Direct Debit
8444,7688,2023-03-16,69.05,Bank Transfer
8445,7689,2023-04-12,69.05,Bank Transfer
8446,7690,2023-05-15,12.65,Direct Debit
8447,7690,2023-05-19,6.54,Direct Debit
8448,7690,2023-05-31,14.5,Other
8449,7691,2023-06-06,69.05,Bank Transfer
8450,7692,2023-07-10,24.71,Direct Debit
8451,7692,2023-07-16,18.22,Bank Transfer
8452,7692,2023-07-22,26.12,Direct Debit
8453,7693,2023-08-11,69.05,Direct Debit
8454,7694,2023-09-13,33.45,Direct Debit
8455,7694,2023-09-21,13.87,Direct Debit
8456,7694,2023-10-03,21.73,Direct Debit
8457,7695,2023-10-09,69.05,Direct Debit
8458,7696,2023-11-08,69.05,Card
8459,7697,2023-12-10,69.05,Bank Transfer
8460,7699,2024-02-02,69.05,Direct Debit
8461,7700,2024-03-02,28.06,Direct Debit
8462,7700,2024-03-09,40.99,Direct Debit
8463,7701,2024-04-08,69.05,Direct Debit
8464,7702,2024-05-06,69.05,Direct Debit
8465,7703,2024-06-01,8.34,Other
8466,7703,2024-06-08,5.92,Direct Debit
8467,7703,2024-06-13,8.47,Direct Debit
8468,7704,2024-06-30,69.05,Direct Debit
8469,7705,2024-08-05,69.05,Bank Transfer
8470,7706,2024-09-15,69.05,Bank Transfer
8471,7707,2024-10-03,69.05,Direct Debit
8472,7708,2024-08-19,190.87,Direct Debit
8473,7709,2024-09-24,190.87,Direct Debit
8474,7710,2024-10-19,190.87,Bank Transfer
8475,7711,2024-11-17,59.35,Direct Debit
8476,7711,2024-11-22,91.33,Direct Debit
8477,7712,2024-12-19,190.87,Card
8478,7713,2024-10-21,369.17,Bank Transfer
8479,7714,2024-11-17,369.17,Direct Debit
8480,7716,2022-12-11,242.87,Bank Transfer
8481,7717,2023-01-12,45.98,Bank Transfer
8482,7717,2023-01-19,29.67,Direct Debit
8483,7717,2023-01-20,56.92,Direct Debit
8484,7718,2023-02-04,242.87,Direct Debit
8485,7719,2023-03-10,242.87,Direct Debit
8486,7720,2023-04-02,242.87,Bank Transfer
8487,7721,2023-05-08,242.87,Bank Transfer
8488,7722,2023-06-02,242.87,Direct Debit
8489,7723,2023-07-08,242.87,Direct Debit
8490,7724,2023-08-09,242.87,Direct Debit
8491,7725,2023-09-02,242.87,Direct Debit
8492,7726,2023-10-03,242.87,Bank Transfer
8493,7727,2023-11-01,242.87,Bank Transfer
8494,7728,2023-11-29,242.87,Direct Debit
8495,7729,2024-01-04,85.6,Direct Debit
8496,7729,2024-01-11,39.32,Direct Debit
8497,7729,2024-01-22,83.57,Direct Debit
8498,7730,2024-01-30,242.87,Bank Transfer
8499,7731,2024-03-02,242.87,Direct Debit
8500,7732,2024-04-01,242.87,Bank Transfer
8501,7734,2024-06-02,242.87,Direct Debit
8502,7735,2024-07-05,242.87,Direct Debit
8503,7736,2024-08-03,242.87,Card
8504,7737,2024-08-25,242.87,Bank Transfer
8505,7738,2024-09-28,242.87,Direct Debit
8506,7739,2024-11-01,242.87,Direct Debit
8507,7740,2023-02-22,87.8,Direct Debit
8508,7741,2023-03-24,87.8,Bank Transfer
8509,7742,2023-04-21,87.8,Bank Transfer
8510,7743,2023-05-21,87.8,Direct Debit
8511,7744,2023-07-03,87.8,Card
8512,7745,2023-07-21,87.8,Direct Debit
8513,7746,2023-08-22,87.8,Direct Debit
8514,7747,2023-09-19,87.8,Bank Transfer
8515,7748,2023-10-15,87.8,Bank Transfer
8516,7749,2023-11-16,87.8,Bank Transfer
8517,7750,2023-12-13,87.8,Card
8518,7751,2024-01-17,38.37,Bank Transfer
8519,7751,2024-01-20,49.43,Direct Debit
8520,7752,2024-02-12,31.34,Card
8521,7752,2024-02-22,13.48,Direct Debit
8522,7752,2024-03-01,25.48,Direct Debit
8523,7753,2024-03-19,87.8,Bank Transfer
8524,7754,2024-04-14,87.8,Direct Debit
8525,7755,2024-05-17,87.8,Card
8526,7756,2024-06-17,87.8,Direct Debit
8527,7757,2024-07-14,87.8,Card
8528,7758,2024-08-11,87.8,Direct Debit
8529,7759,2024-09-10,87.8,Bank Transfer
8530,7760,2024-10-14,87.8,Direct Debit
8531,7761,2024-11-14,87.8,Direct Debit
8532,7762,2024-12-14,87.8,Bank Transfer
8533,7764,2024-02-13,237.23,Direct Debit
8534,7765,2024-03-14,237.23,Direct Debit
8535,7766,2024-04-12,237.23,Direct Debit
8536,7767,2024-05-20,237.23,Direct Debit
8537,7768,2024-06-12,237.23,Direct Debit
8538,7769,2024-07-10,237.23,Card
8539,7770,2024-08-08,237.23,Other
8540,7771,2024-09-17,237.23,Bank Transfer
8541,7772,2024-10-09,237.23,Direct Debit
8542,7773,2024-11-16,237.23,Direct Debit
8543,7774,2024-12-06,53.64,Bank Transfer
8544,7774,2024-12-11,21.22,Card
8545,7774,2024-12-24,39.78,Direct Debit
8546,7776,2024-03-24,412.9,Direct Debit
8547,7777,2024-04-19,412.9,Other
8548,7778,2024-05-27,412.9,Bank Transfer
8549,7779,2024-06-22,412.9,Direct Debit
8550,7780,2024-07-21,412.9,Direct Debit
8551,7781,2024-08-17,412.9,Direct Debit
8552,7782,2024-09-22,412.9,Bank Transfer
8553,7783,2024-10-22,412.9,Bank Transfer
8554,7784,2024-11-18,412.9,Bank Transfer
8555,7785,2024-12-21,412.9,Bank Transfer
8556,7786,2024-10-22,155.08,Direct Debit
8557,7786,2024-10-25,109.71,Direct Debit
8558,7786,2024-11-07,121.71,Direct Debit
8559,7787,2024-11-17,598.11,Direct Debit
8560,7788,2024-12-15,598.11,Direct Debit
8561,7790,2023-05-12,282.25,Direct Debit
8562,7791,2023-06-24,282.25,Direct Debit
8563,7792,2023-07-13,282.25,Direct Debit
8564,7793,2023-08-07,282.25,Direct Debit
8565,7794,2023-10-22,282.25,Direct Debit
8566,7795,2023-10-10,282.25,Direct Debit
8567,7796,2023-11-21,100.0,Direct Debit
8568,7796,2023-11-27,59.74,Direct Debit
8569,7796,2023-12-07,122.51,Direct Debit
8570,7797,2023-12-12,282.25,Direct Debit
8571,7798,2024-01-03,282.25,Direct Debit
8572,7799,2024-03-20,49.15,Direct Debit
8573,7799,2024-03-30,95.85,Direct Debit
8574,7800,2024-03-12,282.25,Direct Debit
8575,7802,2024-05-07,282.25,Direct Debit
8576,7803,2024-06-07,282.25,Direct Debit
8577,7804,2024-07-18,282.25,Card
8578,7805,2024-08-09,282.25,Bank Transfer
8579,7806,2024-09-07,282.25,Direct Debit
8580,7807,2024-10-01,282.25,Direct Debit
8581,7808,2024-11-15,94.27,Bank Transfer
8582,7808,2024-11-20,82.0,Card
8583,7808,2024-11-21,105.98,Bank Transfer
8584,7809,2024-12-06,282.25,Direct Debit
8585,7810,2025-01-05,282.25,Direct Debit
8586,7811,2024-08-26,97.59,Direct Debit
8587,7811,2024-08-29,60.53,Direct Debit
8588,7811,2024-09-09,89.52,Direct Debit
8589,7812,2024-09-26,247.64,Direct Debit
8590,7813,2024-10-24,247.64,Direct Debit
8591,7814,2024-11-30,247.64,Direct Debit
8592,7815,2024-12-29,247.64,Direct Debit
8593,7816,2024-05-06,592.68,Direct Debit
8594,7817,2024-06-18,592.68,Direct Debit
8595,7818,2024-07-18,292.37,Bank Transfer
8596,7818,2024-07-22,300.31,Bank Transfer
8597,7819,2024-08-05,592.68,Direct Debit
8598,7820,2024-09-16,592.68,Direct Debit
8599,7821,2024-10-06,592.68,Card
8600,7822,2024-11-15,592.68,Bank Transfer
8601,7823,2024-12-07,592.68,Bank Transfer
8602,7824,2024-12-30,592.68,Direct Debit
8603,7825,2024-06-29,215.86,Bank Transfer
8604,7827,2024-08-19,215.86,Direct Debit
8605,7828,2024-09-25,215.86,Bank Transfer
8606,7829,2024-10-21,215.86,Direct Debit
8607,7830,2024-11-22,83.28,Bank Transfer
8608,7830,2024-12-01,132.58,Direct Debit
8609,7831,2024-12-19,215.86,Bank Transfer
8610,7832,2023-07-12,322.06,Direct Debit
8611,7833,2023-08-12,322.06,Direct Debit
8612,7834,2023-09-12,322.06,Direct Debit
8613,7835,2023-10-11,322.06,Direct Debit
8614,7836,2023-11-02,322.06,Card
8615,7837,2023-12-11,46.65,Direct Debit
8616,7837,2023-12-16,23.05,Card
8617,7837,2023-12-25,48.93,Other
8618,7838,2024-01-09,322.06,Bank Transfer
8619,7839,2024-01-30,322.06,Direct Debit
8620,7840,2024-03-09,104.4,Bank Transfer
8621,7840,2024-03-17,147.97,Direct Debit
8622,7841,2024-04-08,322.06,Direct Debit
8623,7842,2024-05-08,104.57,Direct Debit
8624,7842,2024-05-16,217.49,Direct Debit
8625,7843,2024-05-30,322.06,Direct Debit
8626,7844,2024-07-02,322.06,Bank Transfer
8627,7845,2024-07-30,322.06,Direct Debit
8628,7846,2024-08-27,105.86,Direct Debit
8629,7846,2024-09-04,92.53,Direct Debit
8630,7846,2024-09-06,123.67,Direct Debit
8631,7847,2024-09-28,322.06,Other
8632,7848,2024-10-31,322.06,Direct Debit
8633,7849,2024-12-03,322.06,Bank Transfer
8634,7850,2024-12-28,322.06,Direct Debit
8635,7851,2023-04-15,230.63,Direct Debit
8636,7852,2023-05-07,230.63,Direct Debit
8637,7853,2023-06-04,230.63,Bank Transfer
8638,7854,2023-07-04,230.63,Card
8639,7855,2023-07-30,230.63,Direct Debit
8640,7856,2023-08-26,230.63,Bank Transfer
8641,7857,2023-10-02,230.63,Bank Transfer
8642,7858,2023-11-03,230.63,Bank Transfer
8643,7859,2023-12-03,230.63,Bank Transfer
8644,7860,2023-12-26,230.63,Direct Debit
8645,7861,2024-01-30,62.84,Direct Debit
8646,7861,2024-02-04,82.96,Direct Debit
8647,7862,2024-02-21,230.63,Direct Debit
8648,7863,2024-03-24,230.63,Direct Debit
8649,7864,2024-05-01,230.63,Direct Debit
8650,7865,2024-06-08,110.62,Direct Debit
8651,7865,2024-06-18,38.11,Direct Debit
8652,7865,2024-06-18,81.9,Direct Debit
8653,7867,2024-07-30,230.63,Direct Debit
8654,7868,2024-08-24,230.63,Direct Debit
8655,7869,2024-09-26,230.63,Direct Debit
8656,7870,2024-10-27,230.63,Direct Debit
8657,7871,2024-11-23,230.63,Direct Debit
8658,7872,2024-12-25,230.63,Direct Debit
8659,7873,2023-09-03,357.96,Direct Debit
8660,7874,2023-10-10,357.96,Direct Debit
8661,7875,2023-11-10,357.96,Direct Debit
8662,7876,2023-12-06,357.96,Card
8663,7877,2024-01-04,138.15,Direct Debit
8664,7877,2024-01-07,219.81,Bank Transfer
8665,7878,2024-02-01,357.96,Direct Debit
8666,7879,2024-03-07,357.96,Direct Debit
8667,7880,2024-03-29,357.96,Bank Transfer
8668,7881,2024-05-04,158.92,Card
8669,7881,2024-05-12,199.04,Direct Debit
8670,7882,2024-06-01,357.96,Bank Transfer
8671,7883,2024-07-01,357.96,Bank Transfer
8672,7884,2024-07-27,357.96,Direct Debit
8673,7885,2024-08-27,357.96,Bank Transfer
8674,7886,2024-09-29,357.96,Direct Debit
8675,7887,2024-11-02,357.96,Direct Debit
8676,7888,2024-11-30,357.96,Direct Debit
8677,7889,2024-12-30,357.96,Bank Transfer
8678,7890,2024-01-27,179.52,Card
8679,7890,2024-02-06,245.37,Card
8680,7891,2024-02-28,424.89,Direct Debit
8681,7892,2024-03-23,424.89,Bank Transfer
8682,7893,2024-04-25,424.89,Direct Debit
8683,7894,2024-05-20,424.89,Bank Transfer
8684,7895,2024-06-20,424.89,Direct Debit
8685,7896,2024-07-22,424.89,Card
8686,7897,2024-08-21,424.89,Direct Debit
8687,7898,2024-09-23,424.89,Card
8688,7899,2024-10-24,424.89,Bank Transfer
8689,7900,2024-11-20,424.89,Direct Debit
8690,7901,2024-12-19,424.89,Direct Debit
8691,7902,2023-08-15,70.85,Direct Debit
8692,7903,2023-09-25,10.98,Direct Debit
8693,7903,2023-09-29,13.37,Direct Debit
8694,7904,2023-10-15,70.85,Direct Debit
8695,7905,2023-11-24,70.85,Direct Debit
8696,7906,2023-12-24,70.85,Bank Transfer
8697,7907,2024-01-09,70.85,Direct Debit
8698,7908,2024-02-10,70.85,Card
8699,7909,2024-03-08,70.85,Bank Transfer
8700,7910,2024-04-12,70.85,Bank Transfer
8701,7912,2024-08-20,70.85,Direct Debit
8702,7913,2024-07-07,70.85,Direct Debit
8703,7914,2024-08-02,70.85,Card
8704,7915,2024-09-10,70.85,Direct Debit
8705,7916,2024-10-01,70.85,Direct Debit
8706,7917,2024-11-09,70.85,Direct Debit
8707,7918,2024-12-07,70.85,Card
8708,7920,2023-10-28,504.27,Card
8709,7921,2023-12-03,504.27,Bank Transfer
8710,7922,2023-12-31,504.27,Direct Debit
8711,7923,2024-01-28,504.27,Direct Debit
8712,7924,2024-03-02,504.27,Direct Debit
8713,7925,2024-04-01,221.24,Bank Transfer
8714,7925,2024-04-09,101.61,Bank Transfer
8715,7925,2024-04-15,181.42,Card
8716,7926,2024-04-22,102.87,Direct Debit
8717,7926,2024-04-30,39.06,Direct Debit
8718,7926,2024-05-06,72.63,Bank Transfer
8719,7927,2024-06-09,504.27,Direct Debit
8720,7928,2024-06-21,504.27,Bank Transfer
8721,7929,2024-07-21,504.27,Direct Debit
8722,7930,2024-08-24,504.27,Direct Debit
8723,7931,2024-09-20,504.27,Bank Transfer
8724,7932,2024-10-27,504.27,Direct Debit
8725,7933,2024-11-24,208.94,Bank Transfer
8726,7933,2024-11-27,114.81,Direct Debit
8727,7933,2024-12-02,180.52,Card
8728,7934,2024-12-27,504.27,Direct Debit
8729,7935,2024-01-04,141.17,Direct Debit
8730,7936,2024-02-05,19.29,Direct Debit
8731,7936,2024-02-15,24.69,Direct Debit
8732,7937,2024-03-01,141.17,Direct Debit
8733,7938,2024-04-03,141.17,Direct Debit
8734,7939,2024-04-30,141.17,Bank Transfer
8735,7940,2024-05-31,141.17,Direct Debit
8736,7941,2024-07-03,141.17,Direct Debit
8737,7942,2024-07-30,141.17,Direct Debit
8738,7943,2024-08-31,141.17,Direct Debit
8739,7944,2024-09-29,141.17,Direct Debit
8740,7945,2024-11-03,25.48,Direct Debit
8741,7945,2024-11-13,25.07,Bank Transfer
8742,7945,2024-11-09,25.51,Bank Transfer
8743,7946,2024-12-02,141.17,Card
8744,7947,2025-01-01,141.17,Direct Debit
8745,7948,2023-10-31,815.04,Direct Debit
8746,7949,2023-12-07,815.04,Direct Debit
8747,7950,2024-01-03,815.04,Direct Debit
8748,7951,2024-02-06,815.04,Direct Debit
8749,7952,2024-02-27,282.39,Direct Debit
8750,7952,2024-03-08,350.67,Direct Debit
8751,7953,2024-04-05,815.04,Direct Debit
8752,7954,2024-04-28,815.04,Direct Debit
8753,7955,2024-05-30,815.04,Direct Debit
8754,7956,2024-07-06,815.04,Direct Debit
8755,7957,2024-08-02,815.04,Direct Debit
8756,7958,2024-09-02,815.04,Card
8757,7960,2024-10-24,815.04,Bank Transfer
8758,7961,2024-11-27,815.04,Direct Debit
8759,7962,2024-12-25,815.04,Direct Debit
8760,7963,2024-09-09,830.09,Direct Debit
8761,7964,2024-10-08,830.09,Direct Debit
8762,7965,2024-11-14,830.09,Bank Transfer
8763,7966,2024-12-06,830.09,Bank Transfer
